customer_id,age,tenure_months,contract_type,internet_service,tech_support,payment_method,monthly_charges,total_charges,num_support_calls,churn
2262,53.0,24.0,Two year,Fiber optic,No,Mailed check,78.28,2039.35,1,1
2588,33.0,26.0,Month-to-month,No,Yes,Credit card,61.88,1434.54,4,0
2616,49.0,19.0,Month-to-month,DSL,Yes,Bank transfer,94.0,1677.12,1,0
1450,44.0,7.0,Month-to-month,DSL,No,Credit card,70.12,519.69,0,1
1031,73.0,21.0,One year,NO,No,Electronic check,73.79,1334.79,2,0
1121,31.0,8.0,One year,Fiber optic,No,Credit card,32.1,263.22,0,1
2235,70.0,35.0,Month-to-month,DSL,No,Mailed check,71.03,2208.9,3,0
2375,42.0,6.0,Two year,No,No,Electronic check,59.11,335.04,1,0
2478,32.0,10.0,Two year,No,No,Mailed check,64.49,694.6,1,0
2326,31.0,1.0,Month-to-month,No,Yes,Credit card,91.57,79.07,0,0
2732,45.0,4.0,Month-to-month,Fiber optic,Yes,Electronic check,92.1,348.13,1,1
2112,58.0,14.0,Month-to-month,Fiber optic,Yes,Mailed check,81.66,1160.79,3,0
2349,42.0,36.0,Month-to-month,FIBER OPTIC,Yes,Mailed check,30.0,1115.45,3,0
2347,59.0,35.0,Month-to-month,Fiber optic,No,Electronic check,95.75,3447.96,4,1
1255,38.0,64.0,Month-to-month,Fiber optic,No,Bank transfer,85.71,4866.18,2,0
1892,61.0,8.0,Month-to-month,Fiber optic,Yes,Bank transfer,43.87,306.54,1,0
2594,18.0,2.0,Month-to-month,DSL,No,Mailed check,91.01,205.23,2,0
2569,37.0,10.0,Month-to-month,Fiber optic,Yes,Mailed check,36.75,398.63,0,0
2574,52.0,24.0,Month-to-month,No,No,Electronic check,84.87,2052.28,0,1
1359,33.0,5.0,Month-to-month,Fiber optic,No,Mailed check,33.02,176.76,0,0
1051,39.0,3.0,Month-to-month,Fiber optic,No,Electronic check,60.44,184.58,0,1
1875,72.0,1.0,Month-to-month,Fiber optic,Yes,Bank transfer,36.09,31.26,2,1
1938,49.0,9.0,Two year,No,No,Electronic check,63.67,550.13,1,0
1772,54.0,16.0,Month-to-month,No,No,Credit card,71.92,1131.15,1,0
2126,50.0,19.0,Month-to-month,No,No,Credit card,124.71,2206.49,1,1
2219,77.0,11.0,Month-to-month,DSL,No,Electronic check,54.51,631.39,2,1
1679,64.0,9.0,Month-to-month,Fiber optic,Yes,Mailed check,88.24,777.96,0,1
1805,40.0,14.0,Month-to-month,Fiber optic,No,Mailed check,31.06,384.29,0,1
2652,48.0,38.0,One year,DSL,No,Bank transfer,83.77,3603.28,2,0
1124,54.0,25.0,Month-to-month,DSL,No,Bank transfer,90.32,1939.99,1,0
1404,38.0,25.0,Month-to-month,DSL,No,Mailed check,15.0,365.51,3,1
1730,48.0,8.0,Two year,Fiber optic,No,Credit card,64.5,558.24,2,0
2311,57.0,36.0,Two year,Fiber optic,Yes,Bank transfer,39.56,1352.99,0,0
1831,31.0,24.0,Month-to-month,Fiber optic,No,Credit card,37.85,811.29,0,0
2071,52.0,4.0,One year,No,Yes,Mailed check,57.92,234.42,1,0
1725,42.0,15.0,Month-to-month,Fiber optic,Yes,Bank transfer,90.15,1535.94,1,0
1587,32.0,19.0,One year,Fiber optic,Yes,Credit card,72.67,1294.78,4,0
1607,26.0,21.0,One year,Fiber optic,Yes,Bank transfer,25.86,619.86,3,0
1433,56.0,5.0,Month-to-month,Fiber optic,Yes,Mailed check,84.59,419.23,0,1
1674,24.0,2.0,Month-to-month,No,No,Electronic check,63.5,116.22,3,0
2287,53.0,7.0,Month-to-month,Fiber optic,No,Mailed check,75.81,554.89,1,1
1360,53.0,7.0,One year,DSL,Yes,Credit card,77.88,599.66,0,0
2099,50.0,11.0,Two year,No,No,Bank transfer,52.93,544.81,0,0
1466,54.0,19.0,One year,Fiber optic,No,Electronic check,101.55,1664.77,1,0
1299,54.0,6.0,Two year,DSL,No,Credit card,86.24,554.89,2,1
2558,67.0,67.0,Month-to-month,No,Yes,Mailed check,83.67,5923.56,2,0
2608,50.0,16.0,Two year,No,Yes,Bank transfer,43.84,640.14,0,0
1493,32.0,71.0,Month-to-month,Fiber optic,Yes,Electronic check,17.21,,2,0
1527,46.0,40.0,Month-to-month,No,No,Bank transfer,17.75,726.85,2,0
2192,36.0,47.0,Month-to-month,Fiber optic,No,Electronic check,22.73,1193.66,1,0
